id,job_id,category_id
2140,646,3
2141,646,4
2142,647,1
2143,647,4
2144,648,1
2145,648,2
2146,648,3
2147,648,4
2148,649,1
2149,649,2
2150,649,5
2151,649,4
2152,650,1
2153,650,3
2154,650,4
2155,651,1
2156,651,12
2157,651,22
2158,651,4
2159,652,1
2160,652,12
2161,652,4
2162,653,1
2163,653,3
2164,653,4
2165,654,1
2166,654,2
2167,654,3
2168,654,4
2169,655,1
2170,655,5
2171,655,3
2172,655,4
2173,656,5
2174,656,1
2175,656,3
2176,656,4
2177,657,1
2178,657,22
2179,657,3
2180,657,4
2181,658,5
2182,658,1
2183,658,3
2184,658,4
2185,659,1
2186,659,5
2187,659,3
2188,659,4
2189,660,1
2190,660,3
2191,660,4
2192,661,1
2193,661,5
2194,661,3
2195,661,4
2196,662,1
2197,662,7
2198,662,3
2199,662,4
2200,663,5
2201,663,1
2202,663,4
2203,664,5
2204,664,3
2205,664,4
2206,665,5
2207,665,1
2208,665,4
2209,666,1
2210,666,4
2211,667,1
2212,667,4
2213,668,5
2214,668,1
2215,668,4
2216,669,1
2217,669,2
2218,669,23
2219,669,4
2220,670,1
2221,670,4
2222,671,1
2223,671,3
2224,671,4
2225,672,1
2226,672,5
2227,672,3
2228,672,4
2229,673,1
2230,673,3
2231,673,4
2232,674,1
2233,674,3
2234,674,4
2235,675,1
2236,675,22
2237,675,15
2238,675,4
2239,676,1
2240,676,5
2241,676,3
2242,676,4
2243,677,1
2244,677,4
2245,678,5
2246,678,1
2247,678,3
2248,678,4
2249,679,1
2250,679,5
2251,679,4
2252,680,1
2253,680,3
2254,680,4
2255,681,1
2256,681,3
2257,681,4
2258,682,5
2259,682,1
2260,682,3
2261,682,4
2262,683,1
2263,683,5
2264,683,3
2265,683,4
2266,684,1
2267,684,3
2268,684,4
2269,685,1
2270,685,3
2271,685,4
2272,686,1
2273,686,3
2274,686,4
2275,687,1
2276,687,3
2277,687,4
2278,688,1
2279,688,4
2280,689,1
2281,689,5
2282,689,3
2283,689,4
2284,690,1
2285,690,9
2286,690,2
2287,690,4
2288,691,1
2289,691,5
2290,691,3
2291,691,4
2292,692,5
2293,692,1
2294,692,4
2295,693,1
2296,693,3
2297,693,4
2298,694,5
2299,694,12
2300,694,19
2301,694,4
2302,695,1
2303,695,8
2304,695,3
2305,695,4
2306,696,1
2307,696,5
2308,696,3
2309,696,4
2310,697,1
2311,697,8
2312,697,3
2313,697,4
2314,698,1
2315,698,4
2316,699,1
2317,699,3
2318,699,4
2319,700,5
2320,700,1
2321,700,3
2322,700,4
2323,701,1
2324,701,5
2325,701,3
2326,701,4
2327,702,1
2328,702,11
2329,702,4
2330,703,1
2331,703,5
2332,703,3
2333,703,4
2334,704,1
2335,704,2
2336,704,26
2337,704,4
2338,705,1
2339,705,2
2340,705,4
2341,706,1
2342,706,8
2343,706,4
2344,707,1
2345,707,4
2346,708,1
2347,708,3
2348,708,4
2349,709,1
2350,709,5
2351,709,4
2352,710,1
2353,710,4
2354,711,1
2355,711,3
2356,711,4
2357,712,1
2358,712,5
2359,712,4
2360,713,1
2361,713,3
2362,713,4
2363,714,1
2364,714,3
2365,714,4
2366,715,1
2367,715,3
2368,715,4
2369,716,1
2370,716,5
2371,716,4
2372,717,1
2373,717,3
2374,717,4
2375,718,5
2376,718,1
2377,718,8
2378,718,4
2379,719,5
2380,719,3
2381,719,4
2382,720,1
2383,720,5
2384,720,4
2385,721,5
2386,721,9
2387,721,4
2388,722,1
2389,722,3
2390,722,4
2391,723,1
2392,723,5
2393,723,4
2394,724,1
2395,724,5
2396,724,3
2397,724,4
2398,725,1
2399,725,3
2400,725,4
2401,726,5
2402,726,1
2403,726,3
2404,726,4
2405,727,1
2406,727,5
2407,727,4
2408,728,1
2409,728,12
2410,728,3
2411,728,4
2412,729,1
2413,729,48
2414,729,4
2415,730,1
2416,730,3
2417,730,4
2418,731,5
2419,731,24
2420,731,38
2421,731,4
2422,732,5
2423,732,7
2424,732,48
2425,732,4
2426,733,5
2427,733,7
2428,733,21
2429,733,4
2430,734,1
2431,734,5
2432,734,3
2433,734,4
2434,735,1
2435,735,5
2436,735,4
2437,736,1
2438,736,7
2439,736,5
2440,736,4
2441,737,1
2442,737,32
2443,737,3
2444,737,4
2445,738,5
2446,738,34
2447,738,35
2448,738,4
2449,739,1
2450,739,3
2451,739,4
2452,740,1
2453,740,5
2454,740,3
2455,740,4
2456,741,5
2457,741,7
2458,741,1
2459,741,4
2460,742,5
2461,742,1
2462,742,3
2463,742,4
2464,743,1
2465,743,3
2466,743,4
2467,744,1
2468,744,4
2469,745,1
2470,745,5
2471,745,3
2472,745,4
2473,746,1
2474,746,5
2475,746,3
2476,746,4
2477,747,1
2478,747,3
2479,747,4
2480,748,1
2481,748,3
2482,748,4
2483,749,1
2484,749,6
2485,749,3
2486,749,4
2487,750,1
2488,750,4
2489,751,1
2490,751,4
2491,752,1
2492,752,2
2493,752,3
2494,752,4
2495,753,4
2496,754,1
2497,754,3
2498,754,4
2499,755,1
2500,755,19
2501,755,22
2502,755,4
2503,756,5
2504,756,9
2505,756,3
2506,756,4
2507,757,1
2508,757,5
2509,757,4
2510,758,1
2511,758,5
2512,758,4
2513,759,1
2514,759,5
2515,759,4
2516,760,1
2517,760,5
2518,760,4
2519,761,1
2520,761,3
2521,761,4
2522,762,1
2523,762,5
2524,762,3
2525,762,4
2526,763,1
2527,763,5
2528,763,3
2529,763,4
2530,764,1
2531,764,5
2532,764,3
2533,764,4
2534,765,1
2535,765,5
2536,765,3
2537,765,4
2538,766,1
2539,766,5
2540,766,4
2541,767,5
2542,767,1
2543,767,4
2544,768,1
2545,768,3
2546,768,4
2547,769,1
2548,769,5
2549,769,3
2550,769,4
2551,770,1
2552,770,5
2553,770,4
2554,771,1
2555,771,3
2556,771,4
2557,772,1
2558,772,2
2559,772,7
2560,772,4
2561,773,1
2562,773,2
2563,773,7
2564,773,4
2565,774,1
2566,774,7
2567,774,3
2568,774,4
2569,775,1
2570,775,4
2571,776,1
2572,776,10
2573,776,3
2574,776,4
2575,777,1
2576,777,3
2577,777,4
2578,778,1
2579,778,22
2580,778,4
2581,779,1
2582,779,5
2583,779,4
2584,780,1
2585,780,26
2586,780,3
2587,780,4
2588,781,1
2589,781,5
2590,781,4
2591,782,1
2592,782,5
2593,782,4
2594,783,1
2595,783,2
2596,783,3
2597,783,4
2598,784,1
2599,784,8
2600,784,3
2601,784,4
2602,785,1
2603,785,3
2604,785,4
2605,786,1
2606,786,2
2607,786,4
2608,787,1
2609,787,26
2610,787,24
2611,787,4
2612,788,1
2613,788,6
2614,788,3
2615,788,4
2616,789,1
2617,789,4
2618,790,1
2619,790,7
2620,790,5
2621,790,4
2622,791,1
2623,791,3
2624,791,4
2625,792,1
2626,792,5
2627,792,4
2628,793,1
2629,793,3
2630,793,4
2631,794,1
2632,794,3
2633,794,4
2634,795,1
2635,795,4
2636,796,1
2637,796,22
2638,796,4
2639,797,1
2640,797,3
2641,797,4
2642,798,1
2643,798,4
2644,799,1
2645,799,2
2646,799,3
2647,799,4
2648,800,1
2649,800,3
2650,800,4
2651,801,1
2652,801,4
2653,802,1
2654,802,2
2655,802,3
2656,802,4
2657,803,1
2658,803,5
2659,803,4
2660,804,1
2661,804,5
2662,804,4
2663,805,1
2664,805,3
2665,805,11
2666,805,4
2667,806,1
2668,806,5
2669,806,3
2670,806,4
2671,807,1
2672,807,26
2673,807,3
2674,807,4
2675,808,1
2676,808,2
2677,808,26
2678,808,4
2679,809,1
2680,809,2
2681,809,5
2682,809,4
2683,810,1
2684,810,5
2685,810,4
2686,811,1
2687,811,5
2688,811,4
2689,812,1
2690,812,5
2691,812,3
2692,812,4
2693,813,5
2694,813,1
2695,813,4
2696,814,1
2697,814,3
2698,814,4
2699,815,1
2700,815,3
2701,815,4
2702,816,1
2703,816,2
2704,816,5
2705,816,4
2706,817,1
2707,817,5
2708,817,4
2709,818,1
2710,818,5
2711,818,4
2712,819,1
2713,819,26
2714,819,4
2715,820,1
2716,820,3
2717,820,4
2718,821,1
2719,821,4
2720,822,1
2721,822,4
2722,823,1
2723,823,4
2724,824,5
2725,824,3
2726,824,4
2727,825,1
2728,825,17
2729,825,8
2730,825,4
2731,826,1
2732,826,5
2733,826,8
2734,826,4
2735,827,1
2736,827,3
2737,827,4
2738,828,5
2739,828,36
2740,828,24
2741,828,4
2742,829,1
2743,829,9
2744,829,5
2745,829,4
2746,830,5
2747,830,11
2748,830,4
2749,831,1
2750,831,33
2751,831,31
2752,831,4
2753,832,1
2754,832,3
2755,832,4
2756,833,1
2757,833,3
2758,833,4
2759,834,5
2760,834,34
2761,834,4
2762,835,1
2763,835,5
2764,835,4
2765,836,5
2766,836,7
2767,836,3
2768,836,4
2769,837,5
2770,837,1
2771,837,3
2772,837,4
2773,838,1
2774,838,5
2775,838,3
2776,838,4
2777,839,1
2778,839,5
2779,839,3
2780,839,4
2781,840,1
2782,840,22
2783,840,4
2784,841,1
2785,841,19
2786,841,22
2787,841,4
2788,842,1
2789,842,8
2790,842,3
2791,842,4
2792,843,1
2793,843,5
2794,843,3
2795,843,4
2796,844,1
2797,844,3
2798,844,4
2799,845,1
2800,845,5
2801,845,4
2802,846,1
2803,846,39
2804,846,3
2805,846,4
2806,847,5
2807,847,1
2808,847,35
2809,847,4
2810,848,1
2811,848,12
2812,848,3
2813,848,4
2814,849,1
2815,849,12
2816,849,3
2817,849,4
2818,850,1
2819,850,12
2820,850,3
2821,850,4
2822,851,5
2823,851,1
2824,851,4
2825,852,5
2826,852,26
2827,852,1
2828,852,4
2829,853,5
2830,853,1
2831,853,4
2832,854,1
2833,854,3
2834,854,4
2835,855,5
2836,855,34
2837,855,35
2838,855,4
2839,856,1
2840,856,5
2841,856,4
2842,857,1
2843,857,22
2844,857,3
2845,857,4
2846,858,1
2847,858,5
2848,858,3
2849,858,4
2850,859,1
2851,859,5
2852,859,4
2853,860,5
2854,860,4
2855,861,5
2856,861,1
2857,861,24
2858,861,4
2859,862,1
2860,862,5
2861,862,4
2862,863,1
2863,863,23
2864,863,3
2865,863,4
2866,864,1
2867,864,23
2868,864,3
2869,864,4
2870,865,1
2871,865,22
2872,865,3
2873,865,4
2874,866,1
2875,866,23
2876,866,3
2877,866,4
2878,867,1
2879,867,23
2880,867,3
2881,867,4
2882,868,1
2883,868,5
2884,868,23
2885,868,4
2886,869,1
2887,869,28
2888,869,3
2889,869,4
2890,870,1
2891,870,3
2892,870,4
2893,871,1
2894,871,3
2895,871,4
2896,872,5
2897,872,1
2898,872,3
2899,872,4
2900,873,1
2901,873,3
2902,873,4
2903,874,1
2904,874,5
2905,874,3
2906,874,4
2907,875,1
2908,875,5
2909,875,4
2910,876,1
2911,876,5
2912,876,4
2913,877,1
2914,877,4
2915,878,1
2916,878,3
2917,878,11
2918,878,4
2919,879,5
2920,879,1
2921,879,4
2922,880,1
2923,880,9
2924,880,22
2925,880,4
2926,881,1
2927,881,9
2928,881,3
2929,881,4
2930,882,5
2931,882,1
2932,882,4
2933,883,1
2934,883,47
2935,883,4
2936,884,5
2937,884,3
2938,884,4
2939,885,1
2940,885,2
2941,885,11
2942,885,4
2943,886,1
2944,886,30
2945,886,3
2946,886,4
2947,887,1
2948,887,2
2949,887,3
2950,887,4
2951,888,1
2952,888,5
2953,888,4
2954,889,5
2955,889,3
2956,889,4
2957,890,1
2958,890,24
2959,890,23
2960,890,4
2961,891,1
2962,891,3
2963,891,4
2964,892,5
2965,892,1
2966,892,4
2967,893,1
2968,893,5
2969,893,3
2970,893,4
2971,894,1
2972,894,3
2973,894,4
2974,895,1
2975,895,18
2976,895,11
2977,895,4
2978,896,1
2979,896,2
2980,896,3
2981,896,4
2982,897,1
2983,897,4
2984,898,1
2985,898,3
2986,898,4
2987,899,5
2988,899,4
2989,900,1
2990,900,2
2991,900,3
2992,900,4
2993,901,1
2994,901,7
2995,901,3
2996,901,4
2997,902,1
2998,902,3
2999,902,4
3000,903,1
3001,903,9
3002,903,2
3003,903,4
3004,904,1
3005,904,6
3006,904,3
3007,904,4
3008,905,1
3009,905,3
3010,905,4
3011,906,1
3012,906,2
3013,906,3
3014,906,4
3015,907,1
3016,907,3
3017,907,4
3018,908,5
3019,908,1
3020,908,3
3021,908,4
3022,909,1
3023,909,5
3024,909,3
3025,909,4
3026,910,1
3027,910,12
3028,910,22
3029,910,4
3030,911,1
3031,911,3
3032,911,4
3033,912,1
3034,912,9
3035,912,5
3036,912,4
3037,913,1
3038,913,6
3039,913,3
3040,913,4
3041,914,5
3042,914,1
3043,914,34
3044,914,4
3045,915,1
3046,915,3
3047,915,4
3048,916,1
3049,916,5
3050,916,4
3051,917,1
3052,917,2
3053,917,3
3054,917,4
3055,918,1
3056,918,2
3057,918,3
3058,918,4
3059,919,1
3060,919,3
3061,919,4
3062,920,1
3063,920,5
3064,920,4
3065,921,1
3066,921,3
3067,921,4
3068,922,1
3069,922,7
3070,922,3
3071,922,4
3072,923,1
3073,923,2
3074,923,3
3075,923,4
3076,924,1
3077,924,3
3078,924,11
3079,924,4
3080,925,5
3081,925,9
3082,925,1
3083,925,4
3084,926,1
3085,926,2
3086,926,3
3087,926,4
3088,927,5
3089,927,20
3090,927,4
3091,928,1
3092,928,3
3093,928,4
3094,929,1
3095,929,5
3096,929,4
3097,930,1
3098,930,3
3099,930,4
3100,931,1
3101,931,6
3102,931,3
3103,931,4
3104,932,1
3105,932,5
3106,932,4
3107,933,1
3108,933,3
3109,933,4
3110,934,1
3111,934,3
3112,934,4
3113,935,5
3114,935,16
3115,935,1
3116,935,4
3117,936,1
3118,936,3
3119,936,4
3120,937,1
3121,937,3
3122,937,4
3123,938,1
3124,938,16
3125,938,50
3126,938,4
3127,939,1
3128,939,3
3129,939,4
3130,940,5
3131,940,1
3132,940,28
3133,940,4
3134,941,5
3135,941,7
3136,941,35
3137,941,4
3138,942,5
3139,942,1
3140,942,4
3141,943,1
3142,943,6
3143,943,4
3144,944,1
3145,944,3
3146,944,4
3147,945,5
3148,945,7
3149,945,3
3150,945,4
3151,946,1
3152,946,9
3153,946,3
3154,946,4
3155,947,1
3156,947,5
3157,947,3
3158,947,4
3159,948,1
3160,948,4
3161,949,1
3162,949,5
3163,949,4
3164,950,1
3165,950,2
3166,950,3
3167,950,4
3168,951,1
3169,951,32
3170,951,3
3171,951,4
3172,952,1
3173,952,4
3174,953,1
3175,953,4
3176,954,5
3177,954,1
3178,954,4
3179,955,1
3180,955,4
3181,956,1
3182,956,32
3183,956,4
3184,957,5
3185,957,4
3186,958,1
3187,958,3
3188,958,4
3189,959,1
3190,959,4
3191,960,1
3192,960,5
3193,960,3
3194,960,4
3195,961,1
3196,961,4
3197,962,1
3198,962,4
3199,963,1
3200,963,4
3201,964,1
3202,964,3
3203,964,4
3204,965,5
3205,965,1
3206,965,3
3207,965,4
3208,966,1
3209,966,7
3210,966,4
3211,967,1
3212,967,3
3213,967,4
3214,968,5
3215,968,1
3216,968,4
3217,969,1
3218,969,3
3219,969,4
3220,970,1
3221,970,7
3222,970,3
3223,970,4
3224,971,1
3225,971,7
3226,971,3
3227,971,4
3228,972,1
3229,972,4
3230,973,1
3231,973,3
3232,973,4
3233,974,1
3234,974,3
3235,974,4
3236,975,1
3237,975,4
3238,976,1
3239,976,4
3240,977,5
3241,977,7
3242,977,1
3243,977,4
3244,978,1
3245,978,4
3246,979,1
3247,979,19
3248,979,22
3249,979,4
3250,980,1
3251,980,3
3252,980,4
3253,981,1
3254,981,5
3255,981,3
3256,981,4
3257,982,1
3258,982,2
3259,982,4
3260,983,5
3261,983,2
3262,983,4
3263,984,1
3264,984,5
3265,984,22
3266,984,4
3267,985,5
3268,985,7
3269,985,4
3270,986,1
3271,986,3
3272,986,4
3273,987,1
3274,987,3
3275,987,4
3276,988,1
3277,988,9
3278,988,3
3279,988,4
3280,989,1
3281,989,10
3282,989,5
3283,989,4
3284,990,1
3285,990,3
3286,990,4
3287,991,1
3288,991,2
3289,991,5
3290,991,4
3291,992,1
3292,992,4
3293,993,1
3294,993,3
3295,993,4
3296,994,1
3297,994,3
3298,994,4
3299,995,1
3300,995,3
3301,995,4
3302,996,1
3303,996,3
3304,996,4
3305,997,1
3306,997,5
3307,997,51
3308,997,4
3309,998,1
3310,998,22
3311,998,3
3312,998,4
3313,999,1
3314,999,5
3315,999,3
3316,999,4
3317,1000,5
3318,1000,2
3319,1000,1
3320,1000,4
3321,1001,5
3322,1001,47
3323,1001,1
3324,1001,4
3325,1002,1
3326,1002,2
3327,1002,3
3328,1002,4
3329,1003,1
3330,1003,47
3331,1003,5
3332,1003,4
3333,1004,1
3334,1004,47
3335,1004,4
3336,1005,1
3337,1005,6
3338,1005,3
3339,1005,4
3340,1006,1
3341,1006,2
3342,1006,5
3343,1006,4
3344,1007,1
3345,1007,2
3346,1007,5
3347,1007,4
3348,1008,1
3349,1008,3
3350,1008,4
3351,1009,5
3352,1009,1
3353,1009,3
3354,1009,4
3355,1010,5
3356,1010,3
3357,1010,4
3358,1011,5
3359,1011,35
3360,1011,3
3361,1011,4
3362,1012,1
3363,1012,2
3364,1012,3
3365,1012,4
3366,1013,1
3367,1013,2
3368,1013,7
3369,1013,4
3370,1014,1
3371,1014,26
3372,1014,3
3373,1014,4
3374,1015,5
3375,1015,52
3376,1015,15
3377,1015,4
3378,1016,5
3379,1016,2
3380,1016,1
3381,1016,4
3382,1017,1
3383,1017,3
3384,1017,4
3385,1018,5
3386,1018,3
3387,1018,4
3388,1019,1
3389,1019,12
3390,1019,4
3391,1020,1
3392,1020,5
3393,1020,3
3394,1020,4
3395,1021,1
3396,1021,2
3397,1021,4
3398,1022,1
3399,1022,4
3400,1023,5
3401,1023,4
3402,1024,1
3403,1024,3
3404,1024,4
3405,1025,5
3406,1025,9
3407,1025,3
3408,1025,4
3409,1026,1
3410,1026,2
3411,1026,23
3412,1026,4
3413,1027,1
3414,1027,5
3415,1027,3
3416,1027,4
3417,1028,1
3418,1028,3
3419,1028,4
3420,1029,1
3421,1029,2
3422,1029,3
3423,1029,4
3424,1030,5
3425,1030,16
3426,1030,4
3427,1031,1
3428,1031,5
3429,1031,3
3430,1031,4
3431,1032,1
3432,1032,3
3433,1032,4
3434,1033,1
3435,1033,16
3436,1033,6
3437,1033,4
3438,1034,1
3439,1034,9
3440,1034,7
3441,1034,4
3442,1035,1
3443,1035,4
3444,1036,1
3445,1036,3
3446,1036,4
3447,1037,5
3448,1037,4
3449,1038,1
3450,1038,31
3451,1038,4
3452,1039,1
3453,1039,5
3454,1039,8
3455,1039,4
3456,1040,1
3457,1040,8
3458,1040,3
3459,1040,4
3460,1041,1
3461,1041,2
3462,1041,3
3463,1041,4
3464,1042,5
3465,1042,1
3466,1042,3
3467,1042,4
3468,1043,1
3469,1043,2
3470,1043,5
3471,1043,4
3472,1044,1
3473,1044,3
3474,1044,11
3475,1044,4
3476,1045,1
3477,1045,3
3478,1045,4
3479,1046,5
3480,1046,9
3481,1046,4
3482,1047,1
3483,1047,23
3484,1047,31
3485,1047,4
3486,1048,1
3487,1048,8
3488,1048,23
3489,1048,4
3490,1049,1
3491,1049,8
3492,1049,23
3493,1049,4
3494,1050,5
3495,1050,3
3496,1050,11
3497,1050,4
3498,1051,5
3499,1051,3
3500,1051,4
3501,1052,1
3502,1052,5
3503,1052,3
3504,1052,4
3505,1053,1
3506,1053,4
3507,1054,1
3508,1054,3
3509,1054,11
3510,1054,4
3511,1055,1
3512,1055,3
3513,1055,11
3514,1055,4
3515,1056,5
3516,1056,26
3517,1056,7
3518,1056,4
3519,1057,1
3520,1057,4
3521,1058,5
3522,1058,1
3523,1058,4
3524,1059,5
3525,1059,1
3526,1059,4
3527,1060,1
3528,1060,3
3529,1060,4
3530,1061,1
3531,1061,3
3532,1061,4
3533,1062,1
3534,1062,3
3535,1062,4
3536,1063,1
3537,1063,3
3538,1063,11
3539,1063,4
3540,1064,1
3541,1064,3
3542,1064,11
3543,1064,4
3544,1065,1
3545,1065,3
3546,1065,11
3547,1065,4
3548,1066,1
3549,1066,3
3550,1066,11
3551,1066,4
3552,1067,1
3553,1067,5
3554,1067,4
3555,1068,1
3556,1068,6
3557,1068,11
3558,1068,4
3559,1069,1
3560,1069,6
3561,1069,3
3562,1069,4
3563,1070,1
3564,1070,4
3565,1071,1
3566,1071,3
3567,1071,11
3568,1071,4
3569,1072,1
3570,1072,4
3571,1073,1
3572,1073,23
3573,1073,4
3574,1074,1
3575,1074,2
3576,1074,4
3577,1075,1
3578,1075,5
3579,1075,3
3580,1075,4
3581,1076,1
3582,1076,2
3583,1076,3
3584,1076,4
3585,1077,5
3586,1077,1
3587,1077,3
3588,1077,4
3589,1078,5
3590,1078,1
3591,1078,4
3592,1079,1
3593,1079,3
3594,1079,4
3595,1080,5
3596,1080,1
3597,1080,35
3598,1080,4
3599,1081,1
3600,1081,5
3601,1081,3
3602,1081,4
3603,1082,1
3604,1082,4
3605,1083,5
3606,1083,26
3607,1083,1
3608,1083,4
3609,1084,5
3610,1084,35
3611,1084,4
3612,1085,1
3613,1085,3
3614,1085,4
3615,1086,1
3616,1086,3
3617,1086,4
3618,1087,1
3619,1087,3
3620,1087,4
3621,1088,1
3622,1088,3
3623,1088,4
3624,1089,5
3625,1089,1
3626,1089,3
3627,1089,4
3628,1090,1
3629,1090,3
3630,1090,4
3631,1091,1
3632,1091,22
3633,1091,3
3634,1091,4
3635,1092,1
3636,1092,3
3637,1092,4
3638,1093,1
3639,1093,3
3640,1093,4
3641,1094,1
3642,1094,3
3643,1094,4
3644,1095,1
3645,1095,3
3646,1095,4
3647,1096,1
3648,1096,3
3649,1096,11
3650,1096,4
3651,1097,1
3652,1097,8
3653,1097,3
3654,1097,4
3655,1098,5
3656,1098,1
3657,1098,4
3658,1099,1
3659,1099,5
3660,1099,4
3661,1100,1
3662,1100,22
3663,1100,4
3664,1101,1
3665,1101,26
3666,1101,4
3667,1102,1
3668,1102,3
3669,1102,4
3670,1103,1
3671,1103,5
3672,1103,4
3673,1104,1
3674,1104,5
3675,1104,3
3676,1104,4
3677,1105,1
3678,1105,5
3679,1105,3
3680,1105,4
3681,1106,1
3682,1106,4
3683,1107,1
3684,1107,4
3685,1108,1
3686,1108,4
3687,1109,1
3688,1109,4
3689,1110,1
3690,1110,4
3691,1111,1
3692,1111,2
3693,1111,5
3694,1111,4
3695,1112,1
3696,1112,2
3697,1112,5
3698,1112,4
3699,1113,1
3700,1113,2
3701,1113,4
3702,1114,1
3703,1114,2
3704,1114,5
3705,1114,4
3706,1115,1
3707,1115,2
3708,1115,3
3709,1115,4
3710,1116,1
3711,1116,7
3712,1116,3
3713,1116,4
3714,1117,1
3715,1117,3
3716,1117,4
3717,1118,1
3718,1118,3
3719,1118,4
3720,1119,1
3721,1119,3
3722,1119,4
3723,1120,1
3724,1120,3
3725,1120,4
3726,1121,1
3727,1121,2
3728,1121,3
3729,1121,4
3730,1122,5
3731,1122,1
3732,1122,3
3733,1122,4
3734,1123,1
3735,1123,8
3736,1123,3
3737,1123,4
3738,1124,1
3739,1124,7
3740,1124,5
3741,1124,4
3742,1125,1
3743,1125,12
3744,1125,31
3745,1125,4
3746,1126,1
3747,1126,24
3748,1126,6
3749,1126,4
3750,1127,1
3751,1127,3
3752,1127,4
3753,1128,1
3754,1128,19
3755,1128,22
3756,1128,4
3757,1129,1
3758,1129,4
3759,1130,1
3760,1130,22
3761,1130,4
3762,1131,1
3763,1131,23
3764,1131,4
3765,1132,5
3766,1132,1
3767,1132,4
3768,1133,1
3769,1133,4
3770,1134,1
3771,1134,3
3772,1134,4
3773,1135,5
3774,1135,1
3775,1135,4
3776,1136,1
3777,1136,22
3778,1136,3
3779,1136,4
3780,1137,1
3781,1137,3
3782,1137,4
3783,1138,1
3784,1138,11
3785,1138,4
3786,1139,1
3787,1139,3
3788,1139,11
3789,1139,4
3790,1140,5
3791,1140,1
3792,1140,3
3793,1140,4
3794,1141,1
3795,1141,5
3796,1141,3
3797,1141,4
3798,1142,1
3799,1142,27
3800,1142,4
3801,1143,1
3802,1143,2
3803,1143,3
3804,1143,4
3805,1144,1
3806,1144,9
3807,1144,2
3808,1144,4
3809,1145,1
3810,1145,47
3811,1145,48
3812,1145,4
3813,1146,1
3814,1146,2
3815,1146,25
3816,1146,4
3817,1147,1
3818,1147,4
3819,1148,1
3820,1148,3
3821,1148,4
3822,1149,1
3823,1149,5
3824,1149,3
3825,1149,4
3826,1150,1
3827,1150,2
3828,1150,4
3829,1151,1
3830,1151,16
3831,1151,3
3832,1151,4
3833,1152,1
3834,1152,5
3835,1152,4
3836,1153,1
3837,1153,3
3838,1153,4
3839,1154,1
3840,1154,6
3841,1154,3
3842,1154,4
3843,1155,5
3844,1155,4
3845,1156,1
3846,1156,5
3847,1156,3
3848,1156,4
3849,1157,1
3850,1157,2
3851,1157,10
3852,1157,4
3853,1158,1
3854,1158,5
3855,1158,3
3856,1158,4
3857,1159,1
3858,1159,3
3859,1159,4
3860,1160,1
3861,1160,6
3862,1160,3
3863,1160,4
3864,1161,1
3865,1161,20
3866,1161,3
3867,1161,4
3868,1162,1
3869,1162,3
3870,1162,4
3871,1163,5
3872,1163,1
3873,1163,4
3874,1164,5
3875,1164,1
3876,1164,4
3877,1165,5
3878,1165,1
3879,1165,4
3880,1166,1
3881,1166,4
3882,1167,5
3883,1167,9
3884,1167,4
3885,1168,1
3886,1168,3
3887,1168,4
3888,1169,1
3889,1169,2
3890,1169,3
3891,1169,4
3892,1170,5
3893,1170,7
3894,1170,3
3895,1170,4
3896,1171,1
3897,1171,3
3898,1171,4
3899,1172,1
3900,1172,5
3901,1172,4
3902,1173,1
3903,1173,5
3904,1173,3
3905,1173,4
3906,1174,5
3907,1174,1
3908,1174,4
3909,1175,1
3910,1175,4
3911,1176,5
3912,1176,1
3913,1176,4
3914,1177,1
3915,1177,3
3916,1177,4
3917,1178,1
3918,1178,3
3919,1178,4
3920,1179,1
3921,1179,14
3922,1179,3
3923,1179,4
3924,1180,1
3925,1180,14
3926,1180,3
3927,1180,4
3928,1181,1
3929,1181,5
3930,1181,3
3931,1181,4
3932,1182,1
3933,1182,7
3934,1182,3
3935,1182,4
3936,1183,1
3937,1183,3
3938,1183,4
3939,1184,1
3940,1184,3
3941,1184,4
3942,1185,1
3943,1185,3
3944,1185,4
3945,1186,1
3946,1186,3
3947,1186,4
3948,1187,5
3949,1187,1
3950,1187,3
3951,1187,4
3952,1188,1
3953,1188,9
3954,1188,3
3955,1188,4
3956,1189,1
3957,1189,3
3958,1189,4
3959,1190,1
3960,1190,3
3961,1190,4
3962,1191,1
3963,1191,5
3964,1191,3
3965,1191,4
3966,1192,1
3967,1192,3
3968,1192,4
3969,1193,1
3970,1193,5
3971,1193,4
3972,1194,1
3973,1194,2
3974,1194,3
3975,1194,4
3976,1195,5
3977,1195,1
3978,1195,4
3979,1196,1
3980,1196,3
3981,1196,4
3982,1197,5
3983,1197,1
3984,1197,3
3985,1197,4
3986,1198,1
3987,1198,12
3988,1198,22
3989,1198,4
3990,1199,1
3991,1199,32
3992,1199,4
3993,1200,1
3994,1200,4
3995,1201,1
3996,1201,5
3997,1201,3
3998,1201,4
3999,1202,1
4000,1202,3
4001,1202,4
4002,1203,5
4003,1203,1
4004,1203,3
4005,1203,4
4006,1204,1
4007,1204,5
4008,1204,4
4009,1205,1
4010,1205,3
4011,1205,4
4012,1206,1
4013,1206,5
4014,1206,3
4015,1206,4
4016,1207,1
4017,1207,5
4018,1207,3
4019,1207,4
4020,1208,1
4021,1208,4
4022,1209,1
4023,1209,5
4024,1209,3
4025,1209,4
4026,1210,1
4027,1210,4
4028,1211,1
4029,1211,8
4030,1211,4
4031,1212,1
4032,1212,8
4033,1212,3
4034,1212,4
