id,job_id,skill_name
4578,769,ReactJS
4579,770,C#
4580,770,SQL
4581,771,Teamwork
4582,771,Kỹ năng giao tiếp
4583,771,Làm việc nhóm
4584,771,Quản lý thời gian
4585,771,Tin học văn phòng
4586,771,Tiếng Anh trung cấp
4587,771,Chịu áp lực cao
4588,771,Nhanh nhẹn
4589,771,Cẩn thận
4590,772,Teamwork
4591,772,Kỹ năng giao tiếp
4592,772,Làm việc nhóm
4593,772,Quản lý thời gian
4594,772,Tin học văn phòng
4595,772,Tiếng Anh trung cấp
4596,772,Chịu áp lực cao
4597,772,Nhanh nhẹn
4598,772,Cẩn thận
4599,773,Teamwork
4600,773,Kỹ năng giao tiếp
4601,773,Làm việc nhóm
4602,773,Quản lý thời gian
4603,773,Tin học văn phòng
4604,773,Tiếng Anh trung cấp
4605,773,Chịu áp lực cao
4606,773,Nhanh nhẹn
4607,773,Cẩn thận
4608,774,Teamwork
4609,774,Kỹ năng giao tiếp
4610,774,Làm việc nhóm
4611,774,Quản lý thời gian
4612,774,Tin học văn phòng
4613,774,Tiếng Anh trung cấp
4614,774,Chịu áp lực cao
4615,774,Nhanh nhẹn
4616,774,Cẩn thận
4617,775,Tester
4618,775,test cases
4619,775,test scripts
4620,775,test plan
4621,775,Automation Test
4622,775,API Testing
4623,775,Agile Testing
4624,776,Teamwork
4625,776,Kỹ năng giao tiếp
4626,776,Làm việc nhóm
4627,776,Quản lý thời gian
4628,776,Tin học văn phòng
4629,776,Tiếng Anh trung cấp
4630,776,Chịu áp lực cao
4631,776,Nhanh nhẹn
4632,776,Cẩn thận
4633,777,Tư duy tốt
4634,777,Khả năng làm việc độc lập
4635,777,Có khả năng thích nghi nhanh
4636,777,Có tinh thần trách nhiệm cao
4637,777,Phối hợp tốt với các đồng nghiệp
4638,777,bộ phận
4639,777,Thân thiện
4640,777,Trách nhiệm
4641,778,Teamwork
4642,778,Kỹ năng giao tiếp
4643,778,Làm việc nhóm
4644,778,Quản lý thời gian
4645,778,Tin học văn phòng
4646,778,Tiếng Anh trung cấp
4647,778,Chịu áp lực cao
4648,778,Nhanh nhẹn
4649,778,Cẩn thận
4650,779,Teamwork
4651,779,Kỹ năng giao tiếp
4652,779,Làm việc nhóm
4653,779,Quản lý thời gian
4654,779,Tin học văn phòng
4655,779,Tiếng Anh trung cấp
4656,779,Chịu áp lực cao
4657,779,Nhanh nhẹn
4658,779,Cẩn thận
4659,780,AngularJS
4660,780,Java
4661,780,Spring Boot
4662,781,Communication
4663,782,HTML
4664,782,Java
4665,782,MVC
4666,782,SQL
4667,782,Oracle
4668,782,Spring
4669,782,RESTful API
4670,782, MongoDB
4671,782,Framework
4672,782,CSS
4673,782, Javascript
4674,782,VueJS
4675,782,ReactJS
4676,783,Tiếng Anh thành thạo
4677,784,Teamwork
4678,784,Kỹ năng giao tiếp
4679,784,Làm việc nhóm
4680,784,Quản lý thời gian
4681,784,Tin học văn phòng
4682,784,Tiếng Anh trung cấp
4683,784,Chịu áp lực cao
4684,784,Nhanh nhẹn
4685,784,Cẩn thận
4686,785,HTML
4687,785,Java
4688,785,MVC
4689,785,SQL
4690,785,Oracle
4691,785,Spring
4692,785,RESTful API
4693,785, MongoDB
4694,785,Framework
4695,785,CSS
4696,785, Javascript
4697,785,VueJS
4698,785,ReactJS
4699,786,Kỹ năng giao tiếp
4700,786,Quản lý thời gian
4701,786,Marketing
4702,787,Teamwork
4703,787,Kỹ năng giao tiếp
4704,787,Làm việc nhóm
4705,787,Quản lý thời gian
4706,787,Tin học văn phòng
4707,787,Tiếng Anh trung cấp
4708,787,Chịu áp lực cao
4709,787,Nhanh nhẹn
4710,787,Cẩn thận
4711,788,C#
4712,788,C++
4713,788,Game
4714,788,Word
4715,788,Làm việc độc lập
4716,788,Kỹ năng giao tiếp
4717,788,Làm việc nhóm
4718,789,Git
4719,789,MySQL
4720,789,NodeJS
4721,789,ExpressJS
4722,789,"RESTful API, CSS"
4723,789,HTML
4724,789,Javascript
4725,790,Teamwork
4726,790,Kỹ năng giao tiếp
4727,790,Làm việc nhóm
4728,790,Quản lý thời gian
4729,790,Tin học văn phòng
4730,790,Tiếng Anh trung cấp
4731,790,Chịu áp lực cao
4732,790,Nhanh nhẹn
4733,790,Cẩn thận
4734,791,React Native
4735,792,SQL
4736,792,Excel
4737,792,test cases
4738,792,test plan
4739,793,3D Artist
4740,793,Game
4741,793,Game Artist
4742,793,Tiếng Anh giao tiếp
4743,793,Cocos2D
4744,793,Unity
4745,793,Unity 3D]
4746,794,Teamwork
4747,794,Kỹ năng giao tiếp
4748,794,Làm việc nhóm
4749,794,Quản lý thời gian
4750,794,Tin học văn phòng
4751,794,Tiếng Anh trung cấp
4752,794,Chịu áp lực cao
4753,794,Nhanh nhẹn
4754,794,Cẩn thận
4755,795,.NET
4756,795,ASP.NET
4757,795,C#
4758,795,REST API
4759,796,Kỹ năng giao tiếp
4760,796,Quản lý thời gian
4761,796,Marketing
4762,797,CSS
4763,797,HTML5
4764,797,Javascript
4765,797,JQuery
4766,797,MVC
4767,797,OOP
4768,797,PHP
4769,797,Wordpress
4770,798,Architectural Illustration
4771,799,Game
4772,799,Unity
4773,800,ActionScript
4774,800,Agile
4775,800,SCRUM
4776,800,Business Analyst
4777,800,English
4778,801,C#
4779,801,Cocos2D
4780,801,Unity
4781,802,.NET
4782,802,C#
4783,802,MVC
4784,803,Agile
4785,803,Leadership
4786,803,Teamwork
4787,803,Redux
4788,803,React Native
4789,803,ReactJS
4790,804,Teamwork
4791,804,Kỹ năng giao tiếp
4792,804,Làm việc nhóm
4793,804,Quản lý thời gian
4794,804,Tin học văn phòng
4795,804,Tiếng Anh trung cấp
4796,804,Chịu áp lực cao
4797,804,Nhanh nhẹn
4798,804,Cẩn thận
4799,805,Teamwork
4800,805,Kỹ năng giao tiếp
4801,805,Làm việc nhóm
4802,805,Quản lý thời gian
4803,805,Tin học văn phòng
4804,805,Tiếng Anh trung cấp
4805,805,Chịu áp lực cao
4806,805,Nhanh nhẹn
4807,805,Cẩn thận
4808,806,Teamwork
4809,806,Kỹ năng giao tiếp
4810,806,Làm việc nhóm
4811,806,Quản lý thời gian
4812,806,Tin học văn phòng
4813,806,Tiếng Anh trung cấp
4814,806,Chịu áp lực cao
4815,806,Nhanh nhẹn
4816,806,Cẩn thận
4817,807,Teamwork
4818,807,Kỹ năng giao tiếp
4819,807,Làm việc nhóm
4820,807,Quản lý thời gian
4821,807,Tin học văn phòng
4822,807,Tiếng Anh trung cấp
4823,807,Chịu áp lực cao
4824,807,Nhanh nhẹn
4825,807,Cẩn thận
4826,808,Teamwork
4827,808,Kỹ năng giao tiếp
4828,808,Làm việc nhóm
4829,808,Quản lý thời gian
4830,808,Tin học văn phòng
4831,808,Tiếng Anh trung cấp
4832,808,Chịu áp lực cao
4833,808,Nhanh nhẹn
4834,808,Cẩn thận
4835,809,Teamwork
4836,809,Kỹ năng giao tiếp
4837,809,Làm việc nhóm
4838,809,Quản lý thời gian
4839,809,Tin học văn phòng
4840,809,Tiếng Anh trung cấp
4841,809,Chịu áp lực cao
4842,809,Nhanh nhẹn
4843,809,Cẩn thận
4844,810,.NET
4845,810,Android
4846,810,Bridge Engineer
4847,810,Django
4848,810,Java
4849,810,Laravel
4850,810,PHP
4851,810,Python
4852,810,Symfony
4853,811,Java
4854,811,Javascript
4855,811,Oracle
4856,811,SQL Server
4857,811,Spring Boot
4858,812,Game Design
4859,813,Agile
4860,813,Leadership
4861,813,Teamwork
4862,813,Redux
4863,813,React Native
4864,813,ReactJS
4865,814,Game
4866,814,MS SQL
4867,814,Google Analytics
4868,814,Business Analyst
4869,815,Teamwork
4870,815,Kỹ năng giao tiếp
4871,815,Làm việc nhóm
4872,815,Quản lý thời gian
4873,815,Tin học văn phòng
4874,815,Tiếng Anh trung cấp
4875,815,Chịu áp lực cao
4876,815,Nhanh nhẹn
4877,815,Cẩn thận
4878,816,Javascript
4879,816,JQuery
4880,816,VueJS
4881,816,Front-end
4882,817,Git
4883,817,MySQL
4884,817,NodeJS
4885,817,ExpressJS
4886,817,"RESTful API, CSS"
4887,817,HTML
4888,817,Javascript
4889,818,Teamwork
4890,818,Kỹ năng giao tiếp
4891,818,Làm việc nhóm
4892,818,Quản lý thời gian
4893,818,Tin học văn phòng
4894,818,Tiếng Anh trung cấp
4895,818,Chịu áp lực cao
4896,818,Nhanh nhẹn
4897,818,Cẩn thận
4898,819,Tư duy hệ thống
4899,819,Xử lý tình huống
4900,819,kỹ năng đào tạo
4901,819,Tech Support
4902,820,Android
4903,820,iOS
4904,820,Unity
4905,821,Java
4906,822,Teamwork
4907,822,Kỹ năng giao tiếp
4908,822,Làm việc nhóm
4909,822,Quản lý thời gian
4910,822,Tin học văn phòng
4911,822,Tiếng Anh trung cấp
4912,822,Chịu áp lực cao
4913,822,Nhanh nhẹn
4914,822,Cẩn thận
4915,823,CSS
4916,823,HTML
4917,823,Javascript
4918,823,JQuery
4919,823,REST API
4920,823,TypeScript
4921,824,Teamwork
4922,824,Kỹ năng giao tiếp
4923,824,Làm việc nhóm
4924,824,Quản lý thời gian
4925,824,Tin học văn phòng
4926,824,Tiếng Anh trung cấp
4927,824,Chịu áp lực cao
4928,824,Nhanh nhẹn
4929,824,Cẩn thận
4930,825,Teamwork
4931,825,Kỹ năng giao tiếp
4932,825,Làm việc nhóm
4933,825,Quản lý thời gian
4934,825,Tin học văn phòng
4935,825,Tiếng Anh trung cấp
4936,825,Chịu áp lực cao
4937,825,Nhanh nhẹn
4938,825,Cẩn thận
4939,826,Teamwork
4940,826,Kỹ năng giao tiếp
4941,826,Làm việc nhóm
4942,826,Quản lý thời gian
4943,826,Tin học văn phòng
4944,826,Tiếng Anh trung cấp
4945,826,Chịu áp lực cao
4946,826,Nhanh nhẹn
4947,826,Cẩn thận
4948,827,ERP
4949,828,Tư duy hệ thống
4950,828,Xử lý tình huống
4951,828,kỹ năng đào tạo
4952,828,Tech Support
4953,829,Tư duy hệ thống
4954,829,Xử lý tình huống
4955,829,kỹ năng đào tạo
4956,829,Tech Support
4957,830,Teamwork
4958,830,Kỹ năng giao tiếp
4959,830,Làm việc nhóm
4960,830,Quản lý thời gian
4961,830,Tin học văn phòng
4962,830,Tiếng Anh trung cấp
4963,830,Chịu áp lực cao
4964,830,Nhanh nhẹn
4965,830,Cẩn thận
4966,831,Agile
4967,831,Automation Test
4968,831,QA
4969,831,Manual Testing
4970,832,CSS
4971,832,Git
4972,832,HTML
4973,832,Javascript
4974,832,Redux
4975,832,React Native
4976,832,ReactJS
4977,832,API
4978,833,Git
4979,833,MySQL
4980,833,NodeJS
4981,833,ExpressJS
4982,833,"RESTful API, CSS"
4983,833,HTML
4984,833,Javascript
4985,834,Tư duy hệ thống
4986,834,Làm việc độc lập
4987,834,Làm việc nhóm
4988,834,Kỹ năng lắng nghe
4989,834,Xử lý tình huống
4990,834,Tech Support
4991,834,Tin học văn phòng
4992,834,Kỹ năng giao tiếp
4993,835,Git
4994,835,HTML
4995,835,Linux
4996,835,Python
4997,836,MS Offices
4998,837,Git
4999,837,NodeJS
5000,837,OOP
5001,837,AWS
5002,837,ReactJS
5003,838,HTML
5004,838,Java
5005,838,MVC
5006,838,SQL
5007,838,Oracle
5008,838,Spring
5009,838,RESTful API
5010,838, MongoDB
5011,838,Framework
5012,838,CSS
5013,838, Javascript
5014,838,VueJS
5015,838,ReactJS
5016,839,Git
5017,839,MySQL
5018,839,NodeJS
5019,839,ExpressJS
5020,839,"RESTful API, CSS"
5021,839,HTML
5022,839,Javascript
5023,840,Kỹ năng giao tiếp
5024,840,Quản lý thời gian
5025,840,Marketing
5026,841,Kỹ năng giao tiếp
5027,841,Quản lý thời gian
5028,841,Marketing
5029,842,Teamwork
5030,842,Kỹ năng giao tiếp
5031,842,Làm việc nhóm
5032,842,Quản lý thời gian
5033,842,Tin học văn phòng
5034,842,Tiếng Anh trung cấp
5035,842,Chịu áp lực cao
5036,842,Nhanh nhẹn
5037,842,Cẩn thận
5038,843,HTML
5039,843,Java
5040,843,MVC
5041,843,SQL
5042,843,Oracle
5043,843,Spring
5044,843,RESTful API
5045,843, MongoDB
5046,843,Framework
5047,843,CSS
5048,843, Javascript
5049,843,VueJS
5050,843,ReactJS
5051,844,Tester
5052,844,Manual Testing
5053,845,API
5054,846,Teamwork
5055,846,Kỹ năng giao tiếp
5056,846,Làm việc nhóm
5057,846,Quản lý thời gian
5058,846,Tin học văn phòng
5059,846,Tiếng Anh trung cấp
5060,846,Chịu áp lực cao
5061,846,Nhanh nhẹn
5062,846,Cẩn thận
5063,847,Tư duy hệ thống
5064,847,Xử lý tình huống
5065,847,kỹ năng đào tạo
5066,847,Tech Support
5067,848,Android
5068,848,iOS
5069,848,Flutter
5070,848,Mobile Development
5071,849,Project Management
5072,850,.NET
5073,850,ASP.NET
5074,850,C#
5075,850,Back-End Web Development
5076,851,Teamwork
5077,851,Kỹ năng giao tiếp
5078,851,Làm việc nhóm
5079,851,Quản lý thời gian
5080,851,Tin học văn phòng
5081,851,Tiếng Anh trung cấp
5082,851,Chịu áp lực cao
5083,851,Nhanh nhẹn
5084,851,Cẩn thận
5085,852,Windows
5086,853,CSS
5087,853,HTML5
5088,853,Javascript
5089,853,JQuery
5090,853,MVC
5091,853,OOP
5092,853,PHP
5093,853,Wordpress
5094,854,Teamwork
5095,854,Kỹ năng giao tiếp
5096,854,Làm việc nhóm
5097,854,Quản lý thời gian
5098,854,Tin học văn phòng
5099,854,Tiếng Anh trung cấp
5100,854,Chịu áp lực cao
5101,854,Nhanh nhẹn
5102,854,Cẩn thận
5103,855,Làm việc độc lập
5104,855,Làm việc nhóm
5105,855,Kỹ năng lắng nghe
5106,856,Teamwork
5107,856,Kỹ năng giao tiếp
5108,856,Làm việc nhóm
5109,856,Quản lý thời gian
5110,856,Tin học văn phòng
5111,856,Tiếng Anh trung cấp
5112,856,Chịu áp lực cao
5113,856,Nhanh nhẹn
5114,856,Cẩn thận
5115,857,Android
5116,857,Android SDK
5117,857,Kotlin
5118,858,ASP.NET
5119,858,HTML
5120,858,Javascript
5121,859,Teamwork
5122,859,Kỹ năng giao tiếp
5123,859,Làm việc nhóm
5124,859,Quản lý thời gian
5125,859,Tin học văn phòng
5126,859,Tiếng Anh trung cấp
5127,859,Chịu áp lực cao
5128,859,Nhanh nhẹn
5129,859,Cẩn thận
5130,860,Tư duy hệ thống
5131,860,Xử lý tình huống
5132,860,kỹ năng đào tạo
5133,860,Tech Support
5134,861,Tư duy hệ thống
5135,861,Xử lý tình huống
5136,861,kỹ năng đào tạo
5137,861,Tech Support
5138,862,ASP.NET
5139,862,Javascript
5140,862,MVC
5141,862,MySQL
5142,862,REST API
5143,862,SQL
5144,862,SQL Server
5145,863,Python
5146,864,Teamwork
5147,864,Kỹ năng giao tiếp
5148,864,Làm việc nhóm
5149,864,Quản lý thời gian
5150,864,Tin học văn phòng
5151,864,Tiếng Anh trung cấp
5152,864,Chịu áp lực cao
5153,864,Nhanh nhẹn
5154,864,Cẩn thận
5155,865,Android
5156,865,Java
5157,865,Javascript
5158,865,Java GUI Framework
5159,865,Javascript Framework
5160,865,Android SDK
5161,865,Android ADT
5162,865,Kotlin
5163,865,Java Web Services
5164,865,JavaScript Libraries
5165,866,Teamwork
5166,866,Kỹ năng giao tiếp
5167,866,Làm việc nhóm
5168,866,Quản lý thời gian
5169,866,Tin học văn phòng
5170,866,Tiếng Anh trung cấp
5171,866,Chịu áp lực cao
5172,866,Nhanh nhẹn
5173,866,Cẩn thận
5174,867,Android
5175,867,iOS
5176,867,Mobile Development
5177,868,Manual Testing
5178,869,Linux
5179,869,CI/CD
5180,870,Teamwork
5181,870,Kỹ năng giao tiếp
5182,870,Làm việc nhóm
5183,870,Quản lý thời gian
5184,870,Tin học văn phòng
5185,870,Tiếng Anh trung cấp
5186,870,Chịu áp lực cao
5187,870,Nhanh nhẹn
5188,870,Cẩn thận
5189,871,.NET
5190,871,ASP.NET
5191,871,.NET Framework
5192,872,Kỹ năng quản lý
5193,873,Git
5194,873,MySQL
5195,873,NodeJS
5196,873,ExpressJS
5197,873,RESTful API
5198,874,Android SDK
5199,874,Kotlin
5200,875,CCNA
5201,875,English
5202,876,Kỹ năng giao tiếp
5203,876,Telesales
5204,876,Sales online
5205,877,HTML
5206,877,Java
5207,877,MVC
5208,877,SQL
5209,877,Oracle
5210,877,Spring
5211,877,RESTful API
5212,877, MongoDB
5213,877,Framework
5214,877,CSS
5215,877, Javascript
5216,877,VueJS
5217,877,ReactJS
5218,878,Teamwork
5219,878,Kỹ năng giao tiếp
5220,878,Làm việc nhóm
5221,878,Quản lý thời gian
5222,878,Tin học văn phòng
5223,878,Tiếng Anh trung cấp
5224,878,Chịu áp lực cao
5225,878,Nhanh nhẹn
5226,878,Cẩn thận
5227,879,Kỹ năng giao tiếp
5228,879,Telesales
5229,879,Sales online
5230,880,SEO
5231,880,Marketing
5232,880,Marketing Online
5233,881,Word
5234,882,Tư duy hệ thống
5235,882,Xử lý tình huống
5236,882,kỹ năng đào tạo
5237,882,Tech Support
5238,883,Project Manager
5239,884,IT Helpdesk
5240,885,.NET
5241,885,ASP.NET
5242,885,C#
5243,885,REST API
5244,886,3D Artist
5245,886,Game
5246,886,Game Artist
5247,886,Tiếng Anh giao tiếp
5248,886,Cocos2D
5249,886,Unity
5250,886,Unity 3D]
5251,887,HTML
5252,887,Java
5253,887,MVC
5254,887,SQL
5255,887,Oracle
5256,887,Spring
5257,887,RESTful API
5258,887, MongoDB
5259,887,Framework
5260,887,CSS
5261,887, Javascript
5262,887,VueJS
5263,887,ReactJS
5264,888,Kỹ năng đàm phán
5265,888,Business Analyst
5266,889,Word
5267,889,Excel
5268,889,PowerPoint
5269,890,Tester
5270,890,test cases
5271,890,test scripts
5272,890,test plan
5273,890,Automation Test
5274,890,API Testing
5275,890,Agile Testing
5276,891,Game
5277,892,Java
5278,893,.NET
5279,894,test cases
5280,894,test plan
5281,894,Automation Test
5282,895,Teamwork
5283,895,Kỹ năng giao tiếp
5284,895,Làm việc nhóm
5285,895,Quản lý thời gian
5286,895,Tin học văn phòng
5287,895,Tiếng Anh trung cấp
5288,895,Chịu áp lực cao
5289,895,Nhanh nhẹn
5290,895,Cẩn thận
5291,896,Database
5292,896,API
5293,896,ACLS
5294,897,Java
5295,898,HTML
5296,898,Java
5297,898,MVC
5298,898,SQL
5299,898,Oracle
5300,898,Spring
5301,898,RESTful API
5302,898, MongoDB
5303,898,Framework
5304,898,CSS
5305,898, Javascript
5306,898,VueJS
5307,898,ReactJS
5308,899,Teamwork
5309,899,Kỹ năng giao tiếp
5310,899,Làm việc nhóm
5311,899,Quản lý thời gian
5312,899,Tin học văn phòng
5313,899,Tiếng Anh trung cấp
5314,899,Chịu áp lực cao
5315,899,Nhanh nhẹn
5316,899,Cẩn thận
5317,900,Java
5318,901,Teamwork
5319,901,Kỹ năng giao tiếp
5320,901,Làm việc nhóm
5321,901,Quản lý thời gian
5322,901,Tin học văn phòng
5323,901,Tiếng Anh trung cấp
5324,901,Chịu áp lực cao
5325,901,Nhanh nhẹn
5326,901,Cẩn thận
5327,902,HTML
5328,902,Java
5329,902,MVC
5330,902,SQL
5331,902,Oracle
5332,902,Spring
5333,902,RESTful API
5334,902, MongoDB
5335,902,Framework
5336,902,CSS
5337,902, Javascript
5338,902,VueJS
5339,902,ReactJS
5340,903,3D Artist
5341,903,Game
5342,903,Game Artist
5343,903,Tiếng Anh giao tiếp
5344,903,Cocos2D
5345,903,Unity
5346,903,Unity 3D]
5347,904,CSS
5348,904,HTML5
5349,904,Javascript
5350,904,JQuery
5351,904,MVC
5352,904,OOP
5353,904,PHP
5354,904,Wordpress
5355,905,Java
5356,905,Spring Framework
5357,906,Teamwork
5358,906,Kỹ năng giao tiếp
5359,906,Làm việc nhóm
5360,906,Quản lý thời gian
5361,906,Tin học văn phòng
5362,906,Tiếng Anh trung cấp
5363,906,Chịu áp lực cao
5364,906,Nhanh nhẹn
5365,906,Cẩn thận
5366,907,Teamwork
5367,907,Kỹ năng giao tiếp
5368,907,Làm việc nhóm
5369,907,Quản lý thời gian
5370,907,Tin học văn phòng
5371,907,Tiếng Anh trung cấp
5372,907,Chịu áp lực cao
5373,907,Nhanh nhẹn
5374,907,Cẩn thận
5375,908,System Admin
5376,908,MCSE
5377,908,CCNA
5378,909,Agile
5379,909,Leadership
5380,909,Teamwork
5381,909,Redux
5382,909,React Native
5383,909,ReactJS
5384,910,Content Writer
5385,910,Online Marketing
5386,910,Digital Media
5387,911,CakePHP
5388,911,Javascript
5389,911,Laravel
5390,911,MySQL
5391,911,PHP
5392,912,Teamwork
5393,912,Kỹ năng giao tiếp
5394,912,Làm việc nhóm
5395,912,Quản lý thời gian
5396,912,Tin học văn phòng
5397,912,Tiếng Anh trung cấp
5398,912,Chịu áp lực cao
5399,912,Nhanh nhẹn
5400,912,Cẩn thận
5401,913,CSS
5402,913,Designer
5403,914,Tư duy hệ thống
5404,914,Xử lý tình huống
5405,914,kỹ năng đào tạo
5406,914,Tech Support
5407,915,Tester
5408,915,test cases
5409,915,test scripts
5410,915,test plan
5411,915,Automation Test
5412,915,API Testing
5413,915,Agile Testing
5414,916,.NET
5415,916,ReactJS
5416,917,React Native
5417,917,Flutter
5418,918,CSS
5419,918,Git
5420,918,HTML
5421,918,Javascript
5422,918,Redux
5423,918,React Native
5424,918,ReactJS
5425,918,API
5426,919,Teamwork
5427,919,Kỹ năng giao tiếp
5428,919,Làm việc nhóm
5429,919,Quản lý thời gian
5430,919,Tin học văn phòng
5431,919,Tiếng Anh trung cấp
5432,919,Chịu áp lực cao
5433,919,Nhanh nhẹn
5434,919,Cẩn thận
5435,920,Teamwork
5436,920,Kỹ năng giao tiếp
5437,920,Làm việc nhóm
5438,920,Quản lý thời gian
5439,920,Tin học văn phòng
5440,920,Tiếng Anh trung cấp
5441,920,Chịu áp lực cao
5442,920,Nhanh nhẹn
5443,920,Cẩn thận
5444,921,Java
5445,921,Spring Boot
5446,921,Angular 2
5447,922,.NET
5448,922,ASP.NET
5449,922,C#
5450,922,REST API
5451,923,Back-End Web Development
5452,924,Kỹ năng lập trình C
5453,924,C++ nâng cao
5454,924,Kiến thức tốt về lập trình OOP
5455,924,design pattern
5456,925,Windows Server
5457,925,zLinux
5458,926,Agile
5459,926,Android
5460,926,debug
5461,927,Kỹ năng lập trình C
5462,927,C++ nâng cao
5463,927,Kiến thức tốt về lập trình OOP
5464,927,design pattern
5465,928,HTML
5466,928,Java
5467,928,MVC
5468,928,SQL
5469,928,Oracle
5470,928,Spring
5471,928,RESTful API
5472,928, MongoDB
5473,928,Framework
5474,928,CSS
5475,928, Javascript
5476,928,VueJS
5477,928,ReactJS
5478,929,CSS
5479,929,HTML5
5480,929,Javascript
5481,929,JQuery
5482,929,MVC
5483,929,OOP
5484,929,PHP
5485,929,Wordpress
5486,930,HTML
5487,930,Java
5488,930,MVC
5489,930,SQL
5490,930,Oracle
5491,930,Spring
5492,930,RESTful API
5493,930, MongoDB
5494,930,Framework
5495,930,CSS
5496,930, Javascript
5497,930,VueJS
5498,930,ReactJS
5499,931,Teamwork
5500,931,Kỹ năng giao tiếp
5501,931,Làm việc nhóm
5502,931,Quản lý thời gian
5503,931,Tin học văn phòng
5504,931,Tiếng Anh trung cấp
5505,931,Chịu áp lực cao
5506,931,Nhanh nhẹn
5507,931,Cẩn thận
5508,932,Tester
5509,932,test cases
5510,932,test scripts
5511,932,test plan
5512,932,Automation Test
5513,932,API Testing
5514,932,Agile Testing
5515,933,SQL
5516,933,Tester
5517,933,QC/QA
5518,933,QC Tools
5519,934,Agile
5520,934,SCRUM
5521,934,Business Analyst
5522,935,Tư duy hệ thống
5523,935,Xử lý tình huống
5524,935,kỹ năng đào tạo
5525,935,Tech Support
5526,936,Agavi
5527,936,ERP
5528,936,SQL
5529,936,Database
5530,936,CRM
5531,936,Business Analyst
5532,937,Android
5533,937,iOS
5534,937,Javascript
5535,937,React Native
5536,938,Product Manager
5537,938,SCRUM
5538,938,User Research
5539,939,iOS
5540,939,Objective-C
5541,939,Swift
5542,939,Mobile Development
5543,940,Teamwork
5544,940,Kỹ năng giao tiếp
5545,940,Làm việc nhóm
5546,940,Quản lý thời gian
5547,940,Tin học văn phòng
5548,940,Tiếng Anh trung cấp
5549,940,Chịu áp lực cao
5550,940,Nhanh nhẹn
5551,940,Cẩn thận
5552,941,Teamwork
5553,941,Kỹ năng giao tiếp
5554,941,Làm việc nhóm
5555,941,Quản lý thời gian
5556,941,Tin học văn phòng
5557,941,Tiếng Anh trung cấp
5558,941,Chịu áp lực cao
5559,941,Nhanh nhẹn
5560,941,Cẩn thận
5561,942,Teamwork
5562,942,Kỹ năng giao tiếp
5563,942,Làm việc nhóm
5564,942,Quản lý thời gian
5565,942,Tin học văn phòng
5566,942,Tiếng Anh trung cấp
5567,942,Chịu áp lực cao
5568,942,Nhanh nhẹn
5569,942,Cẩn thận
5570,943,Teamwork
5571,943,Kỹ năng giao tiếp
5572,943,Làm việc nhóm
5573,943,Quản lý thời gian
5574,943,Tin học văn phòng
5575,943,Tiếng Anh trung cấp
5576,943,Chịu áp lực cao
5577,943,Nhanh nhẹn
5578,943,Cẩn thận
5579,944,Kỹ năng lập trình C
5580,944,C++ nâng cao
5581,944,Kiến thức tốt về lập trình OOP
5582,944,design pattern
5583,945,Kỹ năng lập trình C
5584,945,C++ nâng cao
5585,945,Kiến thức tốt về lập trình OOP
5586,945,design pattern
5587,946,Elasticsearch
5588,946,Java
5589,946,NodeJS
5590,946,Python
5591,946,Database
5592,947,PHP
5593,947,UX/UI Design
5594,947,AWS
5595,947,VueJS
5596,948,React Native
5597,948,Flutter
5598,949,SQL
5599,949,Tester
5600,949,QC/QA
5601,949,QC Tools
5602,950,Agile
5603,950,Leadership
5604,950,Teamwork
5605,950,Redux
5606,950,React Native
5607,950,ReactJS
5608,951,Tư duy tốt
5609,951,Khả năng làm việc độc lập
5610,951,Có khả năng thích nghi nhanh
5611,951,Có tinh thần trách nhiệm cao
5612,951,Phối hợp tốt với các đồng nghiệp
5613,951,bộ phận
5614,951,Thân thiện
5615,951,Trách nhiệm
5616,952,AngularJS
5617,952,CSS
5618,952,HTML
5619,953,CakePHP
5620,953,Javascript
5621,953,Laravel
5622,953,MySQL
5623,953,PHP
5624,954,SQL
5625,954,Tester
5626,954,QC/QA
5627,954,QC Tools
5628,955,HTML
5629,955,Java
5630,955,MVC
5631,955,SQL
5632,955,Oracle
5633,955,Spring
5634,955,RESTful API
5635,955, MongoDB
5636,955,Framework
5637,955,CSS
5638,955, Javascript
5639,955,VueJS
5640,955,ReactJS
5641,956,Tester
5642,957,Teamwork
5643,957,Kỹ năng giao tiếp
5644,957,Làm việc nhóm
5645,957,Quản lý thời gian
5646,957,Tin học văn phòng
5647,957,Tiếng Anh trung cấp
5648,957,Chịu áp lực cao
5649,957,Nhanh nhẹn
5650,957,Cẩn thận
5651,958,Javascript
5652,958,VueJS
5653,958,Front-end
5654,959,Teamwork
5655,959,Kỹ năng giao tiếp
5656,959,Làm việc nhóm
5657,959,Quản lý thời gian
5658,959,Tin học văn phòng
5659,959,Tiếng Anh trung cấp
5660,959,Chịu áp lực cao
5661,959,Nhanh nhẹn
5662,959,Cẩn thận
5663,960,Teamwork
5664,960,Kỹ năng giao tiếp
5665,960,Làm việc nhóm
5666,960,Quản lý thời gian
5667,960,Tin học văn phòng
5668,960,Tiếng Anh trung cấp
5669,960,Chịu áp lực cao
5670,960,Nhanh nhẹn
5671,960,Cẩn thận
5672,961,CakePHP
5673,961,ReactJS
5674,962,CakePHP
5675,962,Javascript
5676,962,Laravel
5677,962,MySQL
5678,962,PHP
5679,963,Quản lý thời gian
